Fed Id,Type,Name,Branches,City,State,Unweighted Deposits,Unweighted Rank,Unweighted Market Share,Weighted Deposits,Weighted Rank,Weighted Market Share,Buyer,Target,market_name
1119794,BHC,U.S. BANCORP,2,MINNEAPOLIS,MN,110.556,3,14.36,110.556,3,14.36,NA,NA,"Wapello County, IA"
504713,BANK,U.S. BANK NATIONAL ASSOCIATION,2,CINCINNATI,OH,110.556,NA,NA,NA,NA,NA,NA,NA,"Wapello County, IA"
1120754,BHC,WELLS FARGO & COMPANY,1,SAN FRANCISCO,CA,80.429,4,10.45,80.429,4,10.45,NA,NA,"Wapello County, IA"
451965,BANK,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1,SIOUX FALLS,SD,80.429,NA,NA,NA,NA,NA,NA,NA,"Wapello County, IA"
2139708,BHC,VAN BUREN BANCORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,2,KEOSAUQUA,IA,59.215,5,7.69,59.215,5,7.69,NA,NA,"Wapello County, IA"
787842,BANK,FIRST IOWA STATE BANK,1,ALBIA,IA,14.691,NA,NA,NA,NA,NA,NA,NA,"Wapello County, IA"
845443,BANK,FIRST IOWA STATE BANK,1,KEOSAUQUA,IA,44.524,NA,NA,NA,NA,NA,NA,NA,"Wapello County, IA"
2260376,BHC,VILLAGE INVESTMENT COMPANY,1,FAIRFIELD,IA,25.901,6,3.37,25.901,6,3.37,NA,NA,"Wapello County, IA"
857745,BANK,THE LIBERTYVILLE SAVINGS BANK,1,FAIRFIELD,IA,25.901,NA,NA,NA,NA,NA,NA,NA,"Wapello County, IA"
1231968,BHC,BNP PARIBAS,1,PARIS,NA,22.955,7,2.98,22.955,7,2.98,NA,NA,"Wapello County, IA"
804963,BANK,BANK OF THE WEST,1,SAN FRANCISCO,CA,22.955,NA,NA,NA,NA,NA,NA,NA,"Wapello County, IA"
1207114,BHC,FIRST STATE BANK HOLDING COMPANY,1,LYNNVILLE,IA,7.620,8,0.99,7.620,8,0.99,NA,NA,"Wapello County, IA"
677448,BANK,FIRST STATE BANK,1,LYNNVILLE,IA,7.620,NA,NA,NA,NA,NA,NA,NA,"Wapello County, IA"
1204832,BHC,"FSB FINANCIAL SERVICES, INC.",7,WATERLOO,IA,"1,076.378",1,17.62,"1,076.378",1,17.62,NA,NA,"Waterloo, IA"
840747,BANK,FARMERS STATE BANK,7,WATERLOO,IA,"1,076.378",NA,NA,NA,NA,NA,NA,NA,"Waterloo, IA"
1210169,BHC,LINCOLN BANCORP,10,REINBECK,IA,705.603,2,11.55,705.603,2,11.55,NA,NA,"Waterloo, IA"
589943,BANK,LINCOLN SAVINGS BANK,10,REINBECK,IA,705.603,NA,NA,NA,NA,NA,NA,NA,"Waterloo, IA"
1204337,BHC,FIDELITY BAN CORPORATION,9,INDEPENDENCE,IA,480.681,3,7.87,480.681,3,7.87,NA,NA,"Waterloo, IA"
737548,BANK,BANKIOWA OF CEDAR RAPIDS,9,CEDAR RAPIDS,IA,480.681,NA,NA,NA,NA,NA,NA,NA,"Waterloo, IA"
1119794,BHC,U.S. BANCORP,5,MINNEAPOLIS,MN,454.989,4,7.45,454.989,4,7.45,NA,NA,"Waterloo, IA"
504713,BANK,U.S. BANK NATIONAL ASSOCIATION,5,CINCINNATI,OH,454.989,NA,NA,NA,NA,NA,NA,NA,"Waterloo, IA"
1206395,BHC,FIRST OF WAVERLY CORPORATION,5,WAVERLY,IA,443.674,5,7.26,443.674,5,7.26,NA,NA,"Waterloo, IA"
376442,BANK,FIRST BANK,5,WAVERLY,IA,443.674,NA,NA,NA,NA,NA,NA,NA,"Waterloo, IA"
1209798,BHC,"CLARKEL, INC.",3,KESLEY,IA,380.117,6,6.22,380.117,6,6.22,NA,NA,"Waterloo, IA"
865142,BANK,IOWA STATE BANK,3,CLARKSVILLE,IA,380.117,NA,NA,NA,NA,NA,NA,NA,"Waterloo, IA"
1120754,BHC,WELLS FARGO & COMPANY,3,SAN FRANCISCO,CA,281.304,7,4.61,281.304,7,4.61,NA,NA,"Waterloo, IA"
451965,BANK,"WELLS FARGO BANK, NATIONAL ASSOCIATION",3,SIOUX FALLS,SD,281.304,NA,NA,NA,NA,NA,NA,NA,"Waterloo, IA"
1206201,BHC,"INDEPENDENCE BANCSHARES, INC.",5,SUMNER,IA,274.947,8,4.50,274.947,8,4.50,NA,NA,"Waterloo, IA"
442244,BANK,NORTHEAST SECURITY BANK,5,SUMNER,IA,274.947,NA,NA,NA,NA,NA,NA,NA,"Waterloo, IA"
1210468,BHC,PSB CORPORATION,4,WELLSBURG,IA,273.062,9,4.47,273.062,9,4.47,NA,NA,"Waterloo, IA"
220844,BANK,DENVER SAVINGS BANK,2,DENVER,IA,177.025,NA,NA,NA,NA,NA,NA,NA,"Waterloo, IA"
136048,BANK,PEOPLES SAVINGS BANK,2,WELLSBURG,IA,96.037,NA,NA,NA,NA,NA,NA,NA,"Waterloo, IA"
3242838,BHC,REGIONS FINANCIAL CORPORATION,3,BIRMINGHAM,AL,217.974,10,3.57,217.974,10,3.57,NA,NA,"Waterloo, IA"
233031,BANK,REGIONS BANK,3,BIRMINGHAM,AL,217.974,NA,NA,NA,NA,NA,NA,NA,"Waterloo, IA"
234841,BANK,NEW ALBIN SAVINGS BANK,1,NEW ALBIN,IA,229.143,1,31.02,229.143,1,31.02,NA,NA,"Waukon, IA"
2208033,BHC,"FREEDOMBANK SHARES, INC. EMPLOYEE STOCK OWNERSHIP PLAN",2,ELKADER,IA,180.490,2,24.44,180.490,2,24.44,NA,NA,"Waukon, IA"
652043,BANK,FREEDOMBANK,2,ELKADER,IA,180.490,NA,NA,NA,NA,NA,NA,NA,"Waukon, IA"
1142783,BHC,"WFC, INC.",2,WAUKON,IA,153.630,3,20.80,153.630,3,20.80,NA,NA,"Waukon, IA"
436542,BANK,WAUKON STATE BANK,2,WAUKON,IA,153.630,NA,NA,NA,NA,NA,NA,NA,"Waukon, IA"
1203590,BHC,"KERNDT BANK SERVICES, INC.",2,LANSING,IA,133.996,4,18.14,133.996,4,18.14,NA,NA,"Waukon, IA"
665146,BANK,KERNDT BROTHERS SAVINGS BANK,2,LANSING,IA,133.996,NA,NA,NA,NA,NA,NA,NA,"Waukon, IA"
1203778,BHC,FIDELITY COMPANY,1,DUBUQUE,IA,36.177,5,4.90,36.177,5,4.90,NA,NA,"Waukon, IA"
939249,BANK,FIDELITY BANK & TRUST,1,DUBUQUE,IA,36.177,NA,NA,NA,NA,NA,NA,NA,"Waukon, IA"
1209499,BHC,"PEOPLES BANCORP, INC.",1,PRAIRIE DU CHIEN,WI,5.173,6,0.70,5.173,6,0.70,NA,NA,"Waukon, IA"
262844,BANK,PEOPLES STATE BANK,1,PRAIRIE DU CHIEN,WI,5.173,NA,NA,NA,NA,NA,NA,NA,"Waukon, IA"
1205026,BHC,VAN DIEST INVESTMENT COMPANY,1,WEBSTER CITY,IA,223.812,1,51.02,223.812,1,51.02,NA,NA,"Webster City, IA"
561145,BANK,FIRST STATE BANK,1,WEBSTER CITY,IA,223.812,NA,NA,NA,NA,NA,NA,NA,"Webster City, IA"
1203451,BHC,"CARROLL COUNTY BANCSHARES, INC.",1,CARROLL,IA,124.606,2,28.40,124.606,2,28.40,NA,NA,"Webster City, IA"
859141,BANK,AVAILA BANK,1,CARROLL,IA,124.606,NA,NA,NA,NA,NA,NA,NA,"Webster City, IA"
4974631,BHC,"WCF BANCORP, INC.",1,WEBSTER CITY,IA,82.248,3,18.75,82.248,3,18.75,NA,NA,"Webster City, IA"
935577,BANK,WCF FINANCIAL BANK,1,WEBSTER CITY,IA,82.248,NA,NA,NA,NA,NA,NA,NA,"Webster City, IA"
2339562,BHC,BARLOW BANKING CORPORATION,1,IOWA FALLS,IA,8.037,4,1.83,8.037,4,1.83,NA,NA,"Webster City, IA"
989141,BANK,IOWA FALLS STATE BANK,1,IOWA FALLS,IA,8.037,NA,NA,NA,NA,NA,NA,NA,"Webster City, IA"
1203509,BHC,FIRST CITIZENS FINANCIAL CORP.,1,MASON CITY,IA,158.158,1,28.93,158.158,1,28.93,NA,NA,"Wright County, IA"
186744,BANK,FIRST CITIZENS BANK,1,MASON CITY,IA,158.158,NA,NA,NA,NA,NA,NA,NA,"Wright County, IA"
1206395,BHC,FIRST OF WAVERLY CORPORATION,3,WAVERLY,IA,106.559,2,19.49,106.559,2,19.49,NA,NA,"Wright County, IA"
376442,BANK,FIRST BANK,3,WAVERLY,IA,106.559,NA,NA,NA,NA,NA,NA,NA,"Wright County, IA"
1204887,BHC,FIRST BELMOND BANCORPORATION,1,BELMOND,IA,99.272,3,18.16,99.272,3,18.16,NA,NA,"Wright County, IA"
854847,BANK,FIRST STATE BANK,1,BELMOND,IA,99.272,NA,NA,NA,NA,NA,NA,NA,"Wright County, IA"
1205026,BHC,VAN DIEST INVESTMENT COMPANY,2,WEBSTER CITY,IA,76.362,4,13.97,76.362,4,13.97,NA,NA,"Wright County, IA"
561145,BANK,FIRST STATE BANK,2,WEBSTER CITY,IA,76.362,NA,NA,NA,NA,NA,NA,NA,"Wright County, IA"
1140958,BHC,GREEN BELT BANCORPORATION,1,IOWA FALLS,IA,51.599,5,9.44,51.599,5,9.44,NA,NA,"Wright County, IA"
803649,BANK,GREEN BELT BANK & TRUST,1,IOWA FALLS,IA,51.599,NA,NA,NA,NA,NA,NA,NA,"Wright County, IA"
1120754,BHC,WELLS FARGO & COMPANY,1,SAN FRANCISCO,CA,29.585,6,5.41,29.585,6,5.41,NA,NA,"Wright County, IA"
451965,BANK,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1,SIOUX FALLS,SD,29.585,NA,NA,NA,NA,NA,NA,NA,"Wright County, IA"
1209529,BHC,J. E. COONLEY COMPANY,1,HAMPTON,IA,25.117,7,4.59,25.117,7,4.59,NA,NA,"Wright County, IA"
116741,BANK,UNITED BANK AND TRUST COMPANY,1,HAMPTON,IA,25.117,NA,NA,NA,NA,NA,NA,NA,"Wright County, IA"
1054000,BHC,EXCHANGE BANKSHARES CORPORATION OF KANSAS,3,ATCHISON,KS,285.504,1,48.56,285.504,1,48.56,NA,NA,"Atchison County, KS"
144052,BANK,EXCHANGE BANK & TRUST,3,ATCHISON,KS,285.504,NA,NA,NA,NA,NA,NA,NA,"Atchison County, KS"
1057515,BHC,"EVEREST BANCSHARES, INC.",4,EVEREST,KS,169.659,2,28.85,169.659,2,28.85,NA,NA,"Atchison County, KS"
736550,BANK,THE UNION STATE BANK OF EVEREST,4,EVEREST,KS,169.659,NA,NA,NA,NA,NA,NA,NA,"Atchison County, KS"
1049828,BHC,UMB FINANCIAL CORPORATION,1,KANSAS CITY,MO,58.849,3,10.01,58.849,3,10.01,NA,NA,"Atchison County, KS"
936855,BANK,"UMB BANK, NATIONAL ASSOCIATION",1,KANSAS CITY,MO,58.849,NA,NA,NA,NA,NA,NA,NA,"Atchison County, KS"
1064915,BHC,"GN BANKSHARES, INC.",1,GIRARD,KS,46.156,4,7.85,46.156,4,7.85,NA,NA,"Atchison County, KS"
928056,BANK,"GNBANK, NATIONAL ASSOCIATION DBA GNBANK, NA",1,GIRARD,KS,46.156,NA,NA,NA,NA,NA,NA,NA,"Atchison County, KS"
2562650,BHC,"NORTHEAST KANSAS BANCSHARES, INC.",1,OVERLAND PARK,KS,14.789,5,2.52,14.789,5,2.52,NA,NA,"Atchison County, KS"
366854,BANK,KENDALL BANK,1,OVERLAND PARK,KS,14.789,NA,NA,NA,NA,NA,NA,NA,"Atchison County, KS"
1053777,BHC,"THE OSAWATOMIE AGENCY, INC.",1,OSAWATOMIE,KS,13.037,6,2.22,13.037,6,2.22,NA,NA,"Atchison County, KS"
285852,BANK,FIRST OPTION BANK,1,OSAWATOMIE,KS,13.037,NA,NA,NA,NA,NA,NA,NA,"Atchison County, KS"
1120754,BHC,WELLS FARGO & COMPANY,13,SAN FRANCISCO,CA,"4,512.330",1,48.14,"4,512.330",1,48.14,NA,NA,"Anchorage, AK"
451965,BANK,"WELLS FARGO BANK, NATIONAL ASSOCIATION",13,SIOUX FALLS,SD,"4,512.330",NA,NA,NA,NA,NA,NA,NA,"Anchorage, AK"
114260,BANK,FIRST NATIONAL BANK ALASKA,11,ANCHORAGE,AK,"2,214.496",2,23.62,"2,214.496",2,23.62,NA,NA,"Anchorage, AK"
3025385,BHC,"NORTHRIM BANCORP, INC.",10,ANCHORAGE,AK,"1,632.109",3,17.41,"1,632.109",3,17.41,NA,NA,"Anchorage, AK"
1718188,BANK,NORTHRIM BANK,10,ANCHORAGE,AK,"1,632.109",NA,NA,NA,NA,NA,NA,NA,"Anchorage, AK"
1068025,BHC,KEYCORP,3,CLEVELAND,OH,"1,015.367",4,10.83,"1,015.367",4,10.83,NA,NA,"Anchorage, AK"
280110,BANK,KEYBANK NATIONAL ASSOCIATION,3,CLEVELAND,OH,"1,015.367",NA,NA,NA,NA,NA,NA,NA,"Anchorage, AK"
1055155,BHC,"FARMERS ENTERPRISES, INC.",3,GREAT BEND,KS,520.040,1,38.20,520.040,1,38.34,NA,NA,"Barton County, KS"
482156,BANK,FARMERS BANK & TRUST,3,GREAT BEND,KS,520.040,NA,NA,NA,NA,NA,NA,NA,"Barton County, KS"
1056769,BHC,"OTTAWA BANCSHARES, INC.",3,SALINA,KS,178.420,2,13.10,178.420,2,13.15,NA,NA,"Barton County, KS"
1492817,BANK,FIRST KANSAS BANK,3,HOISINGTON,KS,178.420,NA,NA,NA,NA,NA,NA,NA,"Barton County, KS"
1248658,BHC,"PBT BANCSHARES, INC.",2,MCPHERSON,KS,147.197,3,10.81,147.197,3,10.85,NA,NA,"Barton County, KS"
153353,BANK,PEOPLES BANK AND TRUST COMPANY,2,MCPHERSON,KS,147.197,NA,NA,NA,NA,NA,NA,NA,"Barton County, KS"
3180547,BHC,"EQUITY BANCSHARES, INC.",2,WICHITA,KS,143.007,4,10.50,143.007,4,10.54,NA,NA,"Barton County, KS"
139656,BANK,EQUITY BANK,2,ANDOVER,KS,143.007,NA,NA,NA,NA,NA,NA,NA,"Barton County, KS"
1066713,BHC,FIRSTSUN CAPITAL BANCORP,2,DENVER,CO,110.990,5,8.15,110.990,5,8.18,NA,NA,"Barton County, KS"
474759,BANK,"SUNFLOWER BANK, NATIONAL ASSOCIATION",2,DENVER,CO,110.990,NA,NA,NA,NA,NA,NA,NA,"Barton County, KS"
3030307,BHC,"LANDMARK BANCORP, INC.",3,MANHATTAN,KS,84.969,6,6.24,84.969,6,6.26,NA,NA,"Barton County, KS"
481177,BANK,LANDMARK NATIONAL BANK,3,MANHATTAN,KS,84.969,NA,NA,NA,NA,NA,NA,NA,"Barton County, KS"
1062788,BHC,"HOLYROOD BANCSHARES, INC.",1,HOLYROOD,KS,59.262,7,4.35,59.262,7,4.37,NA,NA,"Barton County, KS"
871358,BANK,THE BANK OF HOLYROOD,1,HOLYROOD,KS,59.262,NA,NA,NA,NA,NA,NA,NA,"Barton County, KS"
2356251,BHC,"WILSON BANCSHARES, INC.",1,WILSON,KS,39.750,8,2.92,39.750,8,2.93,NA,NA,"Barton County, KS"
501655,BANK,THE WILSON STATE BANK,1,WILSON,KS,39.750,NA,NA,NA,NA,NA,NA,NA,"Barton County, KS"
1231968,BHC,BNP PARIBAS,1,PARIS,NA,35.102,9,2.58,35.102,9,2.59,NA,NA,"Barton County, KS"
804963,BANK,BANK OF THE WEST,1,SAN FRANCISCO,CA,35.102,NA,NA,NA,NA,NA,NA,NA,"Barton County, KS"
4552981,BHC,"PLAINS BANCSHARES, INC.",1,PLAINS,KS,14.108,10,1.04,14.108,10,1.04,NA,NA,"Barton County, KS"
302553,BANK,THE PLAINS STATE BANK,1,PLAINS,KS,14.108,NA,NA,NA,NA,NA,NA,NA,"Barton County, KS"
1067532,BHC,"COMMUNITY BANCSHARES, INC.",2,SENECA,KS,366.058,1,29.32,366.058,1,29.32,NA,NA,"Nemaha County-Brown County, KS"
354552,BANK,COMMUNITY NATIONAL BANK,2,SENECA,KS,366.058,NA,NA,NA,NA,NA,NA,NA,"Nemaha County-Brown County, KS"
3219577,BHC,"UBT BANCSHARES, INC.",5,MARYSVILLE,KS,229.906,2,18.42,229.906,2,18.42,NA,NA,"Nemaha County-Brown County, KS"
990352,BANK,UNITED BANK & TRUST,5,MARYSVILLE,KS,229.906,NA,NA,NA,NA,NA,NA,NA,"Nemaha County-Brown County, KS"
1206546,BHC,"HEARTLAND FINANCIAL USA, INC.",2,DUBUQUE,IA,197.029,3,15.78,197.029,3,15.78,NA,NA,"Nemaha County-Brown County, KS"
680354,BANK,BANK OF BLUE VALLEY,2,OVERLAND PARK,KS,197.029,NA,NA,NA,NA,NA,NA,NA,"Nemaha County-Brown County, KS"
1067916,BHC,"FIRST CENTRALIA BANCSHARES, INC.",3,CENTRALIA,KS,160.083,4,12.82,160.083,4,12.82,NA,NA,"Nemaha County-Brown County, KS"
922157,BANK,FIRST HERITAGE BANK,3,CENTRALIA,KS,160.083,NA,NA,NA,NA,NA,NA,NA,"Nemaha County-Brown County, KS"
1064915,BHC,"GN BANKSHARES, INC.",2,GIRARD,KS,104.436,5,8.37,104.436,5,8.37,NA,NA,"Nemaha County-Brown County, KS"
928056,BANK,"GNBANK, NATIONAL ASSOCIATION DBA GNBANK, NA",2,GIRARD,KS,104.436,NA,NA,NA,NA,NA,NA,NA,"Nemaha County-Brown County, KS"
1051951,BHC,"CROSSDALE, INC.",2,HIAWATHA,KS,85.809,6,6.87,85.809,6,6.87,NA,NA,"Nemaha County-Brown County, KS"
678557,BANK,CITIZENS STATE BANK AND TRUST COMPANY,2,HIAWATHA,KS,85.809,NA,NA,NA,NA,NA,NA,NA,"Nemaha County-Brown County, KS"
1065190,BHC,"BERN BANCSHARES, INC.",1,BERN,KS,44.410,7,3.56,44.410,7,3.56,NA,NA,"Nemaha County-Brown County, KS"
1013650,BANK,THE STATE BANK OF BERN,1,BERN,KS,44.410,NA,NA,NA,NA,NA,NA,NA,"Nemaha County-Brown County, KS"
1248041,BHC,"ELKCORP, INC.",1,CLYDE,KS,38.605,8,3.09,38.605,8,3.09,NA,NA,"Nemaha County-Brown County, KS"
679451,BANK,ELK STATE BANK,1,CLYDE,KS,38.605,NA,NA,NA,NA,NA,NA,NA,"Nemaha County-Brown County, KS"
652959,BANK,THE FARMERS STATE BANK,1,FAIRVIEW,KS,21.962,9,1.76,21.962,9,1.76,NA,NA,"Nemaha County-Brown County, KS"
3219577,BHC,"UBT BANCSHARES, INC.",4,MARYSVILLE,KS,105.331,1,18.19,105.331,1,18.19,NA,NA,"Cloud County, KS"
990352,BANK,UNITED BANK & TRUST,4,MARYSVILLE,KS,105.331,NA,NA,NA,NA,NA,NA,NA,"Cloud County, KS"
1055669,BHC,"PADGETT AGENCY, INC.",3,GREENLEAF,KS,98.041,2,16.93,98.041,2,16.93,NA,NA,"Cloud County, KS"
991555,BANK,THE CITIZENS NATIONAL BANK,3,GREENLEAF,KS,98.041,NA,NA,NA,NA,NA,NA,NA,"Cloud County, KS"
1060917,BHC,"FIRST BELLEVILLE BANCSHARES, INC.",2,ABILENE,KS,95.544,3,16.50,95.544,3,16.50,NA,NA,"Cloud County, KS"
1003455,BANK,ASTRA BANK,2,SCANDIA,KS,95.544,NA,NA,NA,NA,NA,NA,NA,"Cloud County, KS"
1064429,BHC,"CENTRAL OF KANSAS, INC.",1,JUNCTION CITY,KS,87.475,4,15.10,87.475,4,15.10,NA,NA,"Cloud County, KS"
234355,BANK,CENTRAL NATIONAL BANK,1,JUNCTION CITY,KS,87.475,NA,NA,NA,NA,NA,NA,NA,"Cloud County, KS"
1248041,BHC,"ELKCORP, INC.",2,CLYDE,KS,49.877,5,8.61,49.877,5,8.61,NA,NA,"Cloud County, KS"
679451,BANK,ELK STATE BANK,2,CLYDE,KS,49.877,NA,NA,NA,NA,NA,NA,NA,"Cloud County, KS"
2791571,BHC,"SWEDISH-AMERICAN BANCSHARES, INC.",1,COURTLAND,KS,43.384,6,7.49,43.384,6,7.49,NA,NA,"Cloud County, KS"
973252,BANK,SWEDISH-AMERICAN STATE BANK,1,COURTLAND,KS,43.384,NA,NA,NA,NA,NA,NA,NA,"Cloud County, KS"
3333790,BHC,"REPUBLIC BANCORP, INC.",1,BELLEVILLE,KS,37.285,7,6.44,37.285,7,6.44,NA,NA,"Cloud County, KS"
392152,BANK,NEW CENTURY BANK,1,BELLEVILLE,KS,37.285,NA,NA,NA,NA,NA,NA,NA,"Cloud County, KS"
1472079,BHC,"HOPE BANCSHARES, INC.",1,HOPE,KS,17.648,8,3.05,17.648,8,3.05,NA,NA,"Cloud County, KS"
870856,BANK,THE FIRST NATIONAL BANK OF HOPE,1,HOPE,KS,17.648,NA,NA,NA,NA,NA,NA,NA,"Cloud County, KS"
2855679,BHC,"CSB BANCSHARES, INC. AMENDED ESOP",1,ELLSWORTH,KS,16.245,9,2.81,16.245,9,2.81,NA,NA,"Cloud County, KS"
733951,BANK,"CITIZENS STATE BANK AND TRUST CO., ELLSWORTH, KANSAS",1,ELLSWORTH,KS,16.245,NA,NA,NA,NA,NA,NA,NA,"Cloud County, KS"
1357103,BHC,"KAW VALLEY BANCSHARES, INC.",1,WAMEGO,KS,15.611,10,2.70,15.611,10,2.70,NA,NA,"Cloud County, KS"
368951,BANK,KAW VALLEY STATE BANK AND TRUST COMPANY,1,WAMEGO,KS,15.611,NA,NA,NA,NA,NA,NA,NA,"Cloud County, KS"
1247398,BHC,"COMMUNITY BANCORP, INC.",8,CHANUTE,KS,367.779,1,31.49,367.779,1,31.49,NA,NA,"Coffeyville-Independence, KS-OK"
923752,BANK,COMMUNITY NATIONAL BANK & TRUST,8,CHANUTE,KS,367.779,NA,NA,NA,NA,NA,NA,NA,"Coffeyville-Independence, KS-OK"
3199585,BHC,"COFFEYVILLE BANCORP, INC.",1,COFFEYVILLE,KS,167.969,2,14.38,167.969,2,14.38,NA,NA,"Coffeyville-Independence, KS-OK"
906652,BANK,COMMUNITY STATE BANK,1,COFFEYVILLE,KS,167.969,NA,NA,NA,NA,NA,NA,NA,"Coffeyville-Independence, KS-OK"
4328083,BHC,"FNB BANCSHARES, INC.",4,INDEPENDENCE,KS,120.977,3,10.36,120.977,3,10.36,NA,NA,"Coffeyville-Independence, KS-OK"
916857,BANK,FIRSTOAK BANK,4,INDEPENDENCE,KS,120.977,NA,NA,NA,NA,NA,NA,NA,"Coffeyville-Independence, KS-OK"
296559,BANK,COMMERCIAL BANK,3,PARSONS,KS,98.017,4,8.39,98.017,4,8.39,NA,NA,"Coffeyville-Independence, KS-OK"
3180547,BHC,"EQUITY BANCSHARES, INC.",3,WICHITA,KS,91.828,5,7.86,91.828,5,7.86,NA,NA,"Coffeyville-Independence, KS-OK"
139656,BANK,EQUITY BANK,3,ANDOVER,KS,91.828,NA,NA,NA,NA,NA,NA,NA,"Coffeyville-Independence, KS-OK"
1064081,BHC,FIRST NATIONAL BANCSHARES CORPORATION OF FREDONIA,1,FREDONIA,KS,86.294,6,7.39,86.294,6,7.39,NA,NA,"Coffeyville-Independence, KS-OK"
844455,BANK,FIRST NATIONAL BANK IN FREDONIA,1,FREDONIA,KS,86.294,NA,NA,NA,NA,NA,NA,NA,"Coffeyville-Independence, KS-OK"
2124795,BHC,"SOUTHEAST BANCSHARES, INC.",3,CHANUTE,KS,73.606,7,6.30,73.606,7,6.30,NA,NA,"Coffeyville-Independence, KS-OK"
862057,BANK,BANK OF COMMERCE,3,CHANUTE,KS,73.606,NA,NA,NA,NA,NA,NA,NA,"Coffeyville-Independence, KS-OK"
1062863,BHC,"ELK COUNTY BANCSHARES, INC.",4,HOWARD,KS,56.724,8,4.86,56.724,8,4.86,NA,NA,"Coffeyville-Independence, KS-OK"
998358,BANK,"THE HOWARD STATE BANK, HOWARD, KANSAS",4,HOWARD,KS,56.724,NA,NA,NA,NA,NA,NA,NA,"Coffeyville-Independence, KS-OK"
195157,BANK,THE FIRST NATIONAL BANK OF SEDAN,1,SEDAN,KS,39.494,9,3.38,39.494,9,3.38,NA,NA,"Coffeyville-Independence, KS-OK"
1061660,BHC,"WELCH BANCSHARES, INC.",1,WELCH,OK,29.775,10,2.55,29.775,10,2.55,NA,NA,"Coffeyville-Independence, KS-OK"
416656,BANK,"WELCH STATE BANK OF WELCH, OKLA.",1,WELCH,OK,29.775,NA,NA,NA,NA,NA,NA,NA,"Coffeyville-Independence, KS-OK"
1248836,BHC,"SECURITY BANCSHARES, INC.",3,SCOTT CITY,KS,336.255,1,26.88,336.255,1,26.88,NA,NA,"Colby, KS"
278256,BANK,"THE FARMERS STATE BANK OF OAKLEY, KANSAS",1,OAKLEY,KS,127.179,NA,NA,NA,NA,NA,NA,NA,"Colby, KS"
2667939,BANK,FARMERS & MERCHANTS BANK OF COLBY,2,COLBY,KS,209.076,NA,NA,NA,NA,NA,NA,NA,"Colby, KS"
1137855,BHC,"DECATUR INVESTMENT, INC.",7,OBERLIN,KS,231.560,2,18.51,231.560,2,18.51,NA,NA,"Colby, KS"
333650,BANK,THE BANK,7,OBERLIN,KS,231.560,NA,NA,NA,NA,NA,NA,NA,"Colby, KS"
3180547,BHC,"EQUITY BANCSHARES, INC.",3,WICHITA,KS,159.647,3,12.76,159.647,3,12.76,NA,NA,"Colby, KS"
139656,BANK,EQUITY BANK,3,ANDOVER,KS,159.647,NA,NA,NA,NA,NA,NA,NA,"Colby, KS"
5301140,BHC,"FOOTE FINANCIAL SERVICES, LLC",4,HOXIE,KS,99.709,4,7.97,99.709,4,7.97,NA,NA,"Colby, KS"
43351,BANK,PEOPLES STATE BANK,4,MANHATTAN,KS,99.709,NA,NA,NA,NA,NA,NA,NA,"Colby, KS"
1056992,BHC,"NORTON BANKSHARES, INC.",1,NORTON,KS,90.273,5,7.22,90.273,5,7.22,NA,NA,"Colby, KS"
394259,BANK,THE FIRST STATE BANK,1,NORTON,KS,90.273,NA,NA,NA,NA,NA,NA,NA,"Colby, KS"
1062854,BHC,"RAWLINS BANCSHARES, INC.",3,ATWOOD,KS,78.234,6,6.25,78.234,6,6.25,NA,NA,"Colby, KS"
984351,BANK,FARMERS BANK & TRUST,3,ATWOOD,KS,78.234,NA,NA,NA,NA,NA,NA,NA,"Colby, KS"
1066713,BHC,FIRSTSUN CAPITAL BANCORP,1,DENVER,CO,72.429,7,5.79,72.429,7,5.79,NA,NA,"Colby, KS"
474759,BANK,"SUNFLOWER BANK, NATIONAL ASSOCIATION",1,DENVER,CO,72.429,NA,NA,NA,NA,NA,NA,NA,"Colby, KS"
3189894,BHC,"WEED INVESTMENT GROUP, INC.",1,CHEYENNE WELLS,CO,59.598,8,4.76,59.598,8,4.76,NA,NA,"Colby, KS"
775054,BANK,THE EASTERN COLORADO BANK,1,CHEYENNE WELLS,CO,59.598,NA,NA,NA,NA,NA,NA,NA,"Colby, KS"
3407990,BHC,"KANSASLAND BANCSHARES, INC.",1,QUINTER,KS,31.693,9,2.53,31.693,9,2.53,NA,NA,"Colby, KS"
422059,BANK,KANSASLAND BANK,1,QUINTER,KS,31.693,NA,NA,NA,NA,NA,NA,NA,"Colby, KS"
5006472,BHC,"ADAGE, LLC",1,OGALLALA,NE,26.263,10,2.10,26.263,10,2.10,NA,NA,"Colby, KS"
463650,BANK,ADAMS BANK & TRUST,1,OGALLALA,NE,26.263,NA,NA,NA,NA,NA,NA,NA,"Colby, KS"
1120754,BHC,WELLS FARGO & COMPANY,3,SAN FRANCISCO,CA,510.667,1,25.78,510.667,1,29.32,NA,NA,"Fairbanks, AK"
451965,BANK,"WELLS FARGO BANK, NATIONAL ASSOCIATION",3,SIOUX FALLS,SD,510.667,NA,NA,NA,NA,NA,NA,NA,"Fairbanks, AK"
